timestamps,Delta,Theta,Alpha,Beta,Gamma
254580.64,-15.041259363063674,-5.186383058592781,3.6207218600057205,135.09963514790817,-210.10343907861187
254580.644,-17.46887346242582,-4.868538981701763,3.2354843346642554,106.7099590782876,715.4317756094982
254580.648,-20.066466994500114,-4.258430931872862,2.8585109877181303,30.69824755154867,333.1133840169397
254580.652,-22.8086345000821,-3.316241539987807,2.5262692746182567,-64.42975722430536,-514.3138999505129
254580.656,-25.665143829510896,-2.014171277897496,2.2335506151465916,-139.498327750599,-351.40768441556514
254580.659,-28.612561574153013,-0.3583102197609816,1.8901996713998686,-168.23549410560898,360.12788595198634
254580.663,-31.63443110108289,1.6114239551143732,1.346088383881916,-143.89418295166166,243.84390960660517
254580.667,-34.712840206981795,3.837777963755039,0.4631478345477162,-75.12277009120726,-322.863681635833
254580.671,-37.827693858631754,6.250004732284345,-0.8486944941503637,15.777321605977221,-200.07163107538048
254580.675,-40.96368781525092,8.755259716140538,-2.634184440379766,96.95273912681508,202.01450742343349
254580.678,-44.11267583552095,11.239315348949473,-4.879160028298122,140.63728246337524,219.8579762237911
254580.682,-47.26777472963415,13.58248267866016,-7.469974895378762,137.93691043035997,-3.560491198093151
254580.686,-50.41768781373016,15.675007234566607,-10.171934886007708,100.67265021551592,-235.00177197799772
254580.7,-53.54923509749955,17.417600036401574,-12.663886201911414,49.04452584033835,-151.54840909145355
254580.704,-56.65158242065504,18.71862516583558,-14.593757746631194,-0.2820567361226388,311.0395809156511
254580.709,-59.708763487770874,19.51090009464416,-15.591964139799623,-34.86483556495757,253.51562188815424
254580.713,-62.6886020973986,19.77279026841928,-15.281327838712414,-46.58382992820931,-533.4067041656126
254580.717,-65.54913928083126,19.516621062584612,-13.371502582441185,-40.64198765318719,-345.64159162162196
254580.722,-68.25471973114333,18.759511925196307,-9.782704189395405,-36.52418314908054,663.9790849181796
254580.726,-70.77626981893096,17.522025933525367,-4.669841933712052,-48.86248178564866,402.0489669058021
254580.731,-73.08045153215173,15.845912912645014,1.6301705272552482,-71.4187552741109,-519.709040740626
254580.735,-75.13162827524705,13.78881482804442,8.616124175375358,-86.00112307338544,-374.0998848954704
254580.74,-76.90417724972188,11.401127405502592,15.619603851056178,-80.432203925349,344.7535337552935
254580.744,-78.38326380785665,8.723901351284246,21.87901410047545,-52.03321097222622,354.3504177419979
254580.748,-79.55337174573928,5.808345299147768,26.67906900861966,-2.4511115650244735,-273.2331036798277
254580.753,-80.39491728500317,2.72063751259982,29.447103362302222,59.5865881042846,-422.43855505803856
254580.757,-80.89447352357851,-0.47716250582808506,29.775286712130544,113.30509339625269,164.5853816303447
254580.762,-81.05100303623692,-3.7384865449606837,27.44764711060514,135.21007355183923,474.486850474667
254580.766,-80.86736491364498,-7.017410655938525,22.512557959978597,117.68048456375371,32.53682668429881
254580.771,-80.34075268539272,-10.252486101081043,15.326930605533684,73.9393605475216,-458.8826347716343
254580.775,-79.46777426461631,-13.376863870343001,6.499609205972119,23.22056682510553,-221.74094453367758
254580.779,-78.25427348699752,-16.33656129042496,-3.2106024640270703,-22.622731346071046,470.8140350000178
254580.784,-76.70985389947063,-19.081715249323445,-12.94403815099362,-55.84721367154013,331.92486343335634
254580.777,-74.83509741627013,-21.545791551304905,-21.772693521910803,-68.28207346262238,-553.3457182245495
254580.781,-72.62564729363753,-23.655242538039467,-28.818401272146502,-60.36376309363808,-391.9068967618148
254580.785,-70.08700946699857,-25.357665701980757,-33.409149865351154,-46.55720007992845,589.5965582392745
254580.789,-67.23414037333355,-26.622382899849185,-35.14117568433073,-40.854668059122865,416.3634674896872
254580.793,-64.07932803637931,-27.42024454239182,-33.86225006165302,-41.93403904582861,-490.84844439442577
254580.797,-60.632302803824544,-27.72499864260294,-29.685897436489256,-39.65239472554433,-378.1051182161733
254580.8,-56.911665297157356,-27.53391504137506,-23.02650982360622,-29.402202985964685,329.01257319844603
254580.804,-52.94780232405246,-26.87229477308542,-14.562374824316697,-13.060474296482493,310.3738628074756
254580.808,-48.77514184555966,-25.778464767869945,-5.125466850428144,8.159127350263029,-171.33706592712855
254580.812,-44.427894231816204,-24.29468844370049,4.404083913985619,33.76148272660089,-245.41666374334514
254580.816,-39.94439101240725,-22.472974623734853,13.166398273144566,58.43625849434378,9.241384882800048
254580.82,-35.3688658126034,-20.376089211429626,20.396878081075986,73.44220917005323,311.2667463171971
254580.823,-30.740418434592947,-18.056547660294243,25.54135122616093,76.04523514771181,134.89456144667153
254580.827,-26.08211986582475,-15.537459649097144,28.33771418428325,70.80905519166747,-589.5460659335502
254580.831,-21.40903094282239,-12.827958416856408,28.778144987222287,57.47949766338286,-231.3670836507159
254580.835,-16.74272974148433,-9.950109181904017,27.021512397204578,27.189831141087062,728.9101509076766
254580.839,-12.107485529972978,-6.933246866021625,23.377223732605323,-21.6962683185477,342.7293173205214
254580.843,-7.515748931841314,-3.7900745893548353,18.32262490899047,-72.36730004565065,-553.7405582125629
254580.846,-2.9699015013071146,-0.5220405791854581,12.43336920847489,-103.31374533534847,-487.4963923416455
254580.85,1.5223480586343547,2.851734107018472,6.253594317356233,-107.31455564506709,406.2692003337217
254580.853,5.945385391415751,6.2892217638369186,0.23896101205786557,-89.48303740678142,524.5874184799859
254580.856,10.286798873864033,9.74499384611231,-5.224084590705855,-55.14231781155907,-390.14724863986953
254580.86,14.538933112971046,13.173256012319081,-9.831682890814204,-10.142817038344813,-414.1121088916499
254580.864,18.68837779253368,16.510543114623893,-13.415876702002654,33.06646763267266,305.4083307429506
254580.868,22.712279103436043,19.671710671205386,-15.948465769386578,60.96749730094135,314.00869558942065
254580.871,26.58588527094692,22.566525686855933,-17.481320264563045,70.04480314336693,-129.9506713557658
254580.875,30.287832213707702,25.112418887815043,-18.094762588337744,66.93522353011642,-269.9944232778607
254580.879,33.796067302077596,27.230782733058316,-17.891103447353327,58.40597885295027,-48.649044835889306
254580.882,37.084706004561745,28.844994675839665,-16.98735171424412,46.41069107217812,333.25844155295795
254580.886,40.13408284919847,29.90093340709335,-15.457944200360481,33.82812301312301,193.2809969209606
254580.89,42.94245058377736,30.388508278096047,-13.289811743865158,25.914696186826433,-584.3187908970843
254580.893,45.51865353831715,30.32800470521616,-10.441192445034764,19.643876667492794,-297.79453204274216
254580.897,47.86642799791724,29.741279139620538,-6.939882160622453,1.122065973702354,718.5006208974944
254580.901,49.985539495759404,28.652651782181636,-2.8956746008096608,-37.01620998631464,352.7300077449449
254580.905,51.88277749861648,27.106698559958552,1.5397094709405053,-82.32177524635846,-546.2617764413859
254580.908,53.569228865345146,25.161480767206616,6.157813174306768,-113.36499042030498,-330.4360727078774
254580.912,55.048497319080056,22.866262439002057,10.652220673627872,-117.13377250388046,371.7261077332515
254580.916,56.316360043962376,20.26012835485793,14.647049291827335,-91.5196295474423,268.28335942145696
254580.919,57.369466987408806,17.386818098268844,17.776660252676027,-40.49847266435653,-312.1405034126605
254580.923,58.206493544214666,14.29627283513798,19.73225815618081,24.555262482588937,-224.72969536906749
254580.928,58.82136693226063,11.03252556861862,20.27080024400477,83.65490321204861,193.36357022640425
254580.931,59.202254281249644,7.632171632380529,19.24602802875341,117.43122203754797,268.8824958840257
254580.935,59.34123530508119,4.141406232611928,16.67490043548266,120.1139306338733,-10.226636352131488
254580.939,59.24174513900274,0.6281021627395205,12.770641241414591,99.98451837259454,-421.9536683450491
254580.943,58.91228502676252,-2.8311070473786475,7.890833620511016,66.63888249649395,-123.19551805453568
254580.947,58.35839770523087,-6.166905671080559,2.4644218013813677,24.38212947495369,544.8744875149375
254580.951,57.59035022072927,-9.306061347733277,-3.0194765120000278,-19.824246820025316,218.02470881572094
254580.954,56.63540711381231,-12.15329020170309,-8.014507168611232,-52.75370662017515,-591.665407775377
254580.958,55.53164660762737,-14.606493499356493,-12.010489549986243,-67.57300721078113,-339.67020385263964
254580.962,54.31171219603374,-16.58918619251782,-14.661060476217235,-72.10572427537912,586.7029494375931
254580.966,53.00213045293329,-18.05432011471718,-15.81665477342654,-76.0393617754174,416.98368370381286
254580.97,51.63374070629919,-18.967738923110183,-15.484772005140968,-76.9994529601973,-491.6598939822833
254580.974,50.239926608993386,-19.31231253910843,-13.826547175521515,-66.63423729791461,-359.3914374107563
254580.978,48.84517076535065,-19.10759194559316,-11.175078796320253,-43.135093884319524,366.78284406655655
254580.981,47.4635053606425,-18.41023591422995,-7.9871847771799,-10.697289939909249,256.82639155891184
254580.985,46.105994939235956,-17.297241309574495,-4.743098595505911,26.828558282610583,-262.6537171564187
254580.989,44.78221907174207,-15.85890977467093,-1.8746844656569315,64.64501396227165,-202.5408344485921
254580.993,43.49444606409968,-14.203833639605667,0.2655664588882381,93.18432495090623,131.35742648028872
254580.997,42.23536116414515,-12.45679421959883,1.4402921540490141,102.15743281417308,203.65796836323665
254581.001,40.99421499528679,-10.741643076740981,1.5824508458818527,89.41110266213138,36.55019449566076
254581.022,39.76395465355959,-9.163199212295023,0.8275716666263705,62.797417687559914,-242.46071041908445
254581.025,38.539510868679294,-7.805811744517834,-0.5224654076070052,31.59311476345072,-201.88488311452255
254581.028,37.31274222341278,-6.73875827791768,-2.0715105866166397,-0.18573735789188675,343.85497534821116
254581.031,36.07983223598736,-6.001222580165321,-3.360317063111333,-28.59309819989763,332.1995828657486
254581.034,34.85432837836704,-5.579915935172582,-3.8877438001455964,-45.93211716672055,-555.2131428167324
254581.037,33.66217327094684,-5.4208159666824205,-3.2201068320329305,-51.10604486253636,-426.94066134476435
254581.041,32.52446442346585,-5.463444706747442,-1.1402549180916608,-56.097468510157796,647.7818446388482
254581.044,31.455260329580863,-5.648714396127398,2.304686876471382,-71.31554528909703,469.257895954922
254581.047,30.47252490407351,-5.903954854175159,6.848915752286231,-89.96406348537946,-470.885021397127
254581.05,29.597665325410464,-6.148260272498154,12.031928418791313,-95.29217078856568,-419.1842507825528
254581.053,28.843494174121037,-6.317521552045961,17.201912743537175,-77.77838896914952,291.0652896362611
254581.056,28.211122592045747,-6.3724224541506915,21.58955192958998,-38.77295463686577,330.97132516011067
254581.059,27.698270229453307,-6.285333090989247,24.449316164688288,15.777776479350958,-203.3505419409654
254581.062,27.303555210211478,-6.033728260896195,25.179640901688153,76.27976349742157,-270.57462423880276
254581.065,27.02122174945266,-5.609748673952651,23.384806753694654,126.62182971854216,46.88617869754155
254581.068,26.837343494647985,-5.026202161046771,18.921699111390414,149.2443267987622,291.23244814550947
254581.071,26.737320881982406,-4.302223114156598,11.965901320959102,137.7018738436223,148.541778896395
254581.074,26.715454255583666,-3.4457346597796272,3.044024612497457,100.7920117031813,-416.52776289332576
254581.077,26.770728441315384,-2.4606668621033863,-7.039437820935066,51.168357825089295,-272.048689934648
254581.08,26.89641459512519,-1.3648098341085686,-17.33275042838053,-4.197490911165227,518.2637546077684
254581.091,27.084692786668814,-0.1810610093001209,-26.81739059526933,-57.70352217024053,361.9827726112636
254581.096,27.340191300760125,1.0862254567068752,-34.462464567585016,-95.27756075861315,-545.0837386757919
254581.1,27.677093403534503,2.4450939094384245,-39.358149877472044,-107.71395199257822,-453.4721131860777
254581.105,28.1035797972973,3.887803492884128,-40.888709439537806,-101.5240361852145,526.379826093392
254581.11,28.619879277223426,5.387439562894806,-38.80779516922506,-88.8607240483159,468.6996808348869
254581.114,29.229229870460717,6.917577775882528,-33.21667551512327,-72.44014158430736,-421.4194202665599
254581.119,29.938752511854865,8.454248349589436,-24.55195062014704,-48.36989037891878,-385.37196289018334
254581.124,30.748780556900112,9.958214028353822,-13.586719446560977,-17.578852578959403,264.93667623805175
254581.128,31.64883142759727,11.370021554629604,-1.3629329196462598,13.92930979460263,295.46696493155446
254581.133,32.62400237652891,12.62414204204626,10.950630257395007,42.5545884008308,-117.46794300908535
254581.138,33.65932238512985,13.659689456465596,22.200680169672317,67.93972860256373,-236.21270763506982
254581.142,34.73563337217369,14.416345426707299,31.34942670775361,87.07281899879395,-38.908265146408105
254581.147,35.82680880218335,14.83280581732311,37.566860388759196,93.91358017190956,317.5007236044147
254581.152,36.910286694614925,14.867968194012779,40.35460809284591,87.87204634145051,195.1123428950352
254581.156,37.97942247997135,14.523401180514345,39.632426558726976,75.47099864107176,-598.959910324046
254581.161,39.03681456036101,13.83052635773183,35.69082504954133,57.83611250704856,-308.0936099080379
254581.166,40.078832376716306,12.82177639028366,29.071155152643023,25.43194293537227,714.1331545405224
254581.17,41.09765481769289,11.53244998442417,20.505198162686778,-26.04038800587523,407.87215087167704
254581.175,42.09559011701417,10.023304178653174,10.892054642231994,-81.9115808576525,-513.1101179994812
254581.18,43.084444633095046,8.375821821743793,1.1940549856302174,-120.00451997636569,-512.9437411253225
254581.167,44.07050668611601,6.662257415467083,-7.72744864918195,-130.11598905245006,361.02086588371776
254581.171,45.04996448084736,4.934983721411191,-15.206427033422212,-114.88684486111576,479.27365514839323
254581.175,46.01672510947866,3.238459598081884,-20.783234450639636,-79.59847229679274,-328.8280107216505
254581.179,46.96419554994657,1.6111763079731354,-24.21730887410046,-30.59105618688563,-261.17753741372434
254581.183,47.878905259701085,0.07413912391756342,-25.509921047152318,21.139116625192106,197.5060977978531
254581.187,48.73890508824059,-1.3711920863274654,-24.879048635332147,63.41975465290312,154.26832103310926
254581.19,49.520791439108905,-2.729231546727242,-22.67788870541222,90.50083659858038,-12.70485536815843
254581.194,50.20557530705023,-3.99877075817268,-19.314293908531578,103.42990226653191,-262.0082132608637
254581.198,50.77540432915465,-5.177799462170077,-15.214840313416966,102.69247492178783,-106.14986300486358
254581.202,51.20969648562747,-6.269373385668279,-10.797080411503755,85.90817153291955,403.3227234039787
254581.206,51.494326558131306,-7.26514422909452,-6.39534508983677,55.8807518445524,207.6538817925175
254581.21,51.63353821599223,-8.125754268895914,-2.1978092122951702,23.07942706267904,-580.1065404086187
254581.214,51.64295687087569,-8.79587478316643,1.7083434282870065,-6.8477008557583074,-329.04318808883244
254581.218,51.532905988006476,-9.236249730824218,5.241187199133849,-39.897942165654015,664.77487157646
254581.222,51.30799926917739,-9.42635246366666,8.30728729073125,-79.82981197721747,409.2354273318873
254581.226,50.97820653532719,-9.346545134169087,10.84081720022105,-115.15768407648252,-507.2918218265939
254581.229,50.5574117876923,-8.981987317624348,12.788591951811204,-128.35096218861796,-382.70476289523185
254581.233,50.051766526368716,-8.343472498721477,14.058371386758589,-112.00568607447659,339.17065241817977
254581.237,49.45811402535941,-7.469140428276648,14.526677907386633,-70.19615380859901,290.2122888055611
254581.241,48.772283898276406,-6.407909211408307,14.099126168275529,-11.378601246312224,-258.41945624212474
254581.255,47.991876936032696,-5.212196930459579,12.744847442725758,52.631004187139226,-214.08452753100352
254581.26,47.1109715128424,-3.944405281795258,10.49049714203561,105.02398073545983,107.54865436059075
254581.265,46.11829276902386,-2.676808746858279,7.4254672823565615,130.0921947693435,252.35479324116855
254581.271,45.00585011801256,-1.4732277793394235,3.743748364645408,124.17014216657051,81.50933769962417
254581.276,43.7773354042457,-0.37226443535379283,-0.23454122671050107,96.6837474662459,-423.1738302773936
254581.281,42.44277599882545,0.6041766895451713,-4.12177892863281,58.00261726547213,-191.9041734551514
254581.287,41.009198961635434,1.434961516322312,-7.546380998892386,12.157577223880866,539.637074422228
254581.292,39.486236626278476,2.1095923965267764,-10.169450423064804,-35.12223107573091,269.68159053629995
254581.297,37.89806113935928,2.647890457003534,-11.675995092427826,-71.01012057449734,-551.5885223736959
254581.303,36.27807067729371,3.08819834721269,-11.843381466330332,-87.09555674573411,-382.9141601115819
254581.308,34.65263851207476,3.4565414732259767,-10.642694548995735,-88.95755875984776,545.7704951883958
254581.314,33.03985923083987,3.7630482723150975,-8.245186187806244,-85.41620611149196,452.1107372926808
254581.319,31.460459039736286,4.02017352795127,-4.951373709708823,-75.18511984514495,-478.7041033306706
254581.324,29.937075799658068,4.240714866054423,-1.1574796273302734,-52.48694297119515,-393.1029002166443
254581.33,28.482738270149543,4.4177739066798605,2.6450107100089006,-19.136602479941914,349.6936689416046
254581.335,27.098582689608538,4.522284690662248,5.925906137614122,17.056125892279244,298.35629463945554
254581.34,25.782058300217688,4.519794742998718,8.223170722887067,50.82510084449409,-215.95798288481132
254581.346,24.53043264373301,4.3791849277690424,9.217603154923966,79.44794917560276,-246.84552860830232
254581.351,23.335706448853802,4.066472795867066,8.751336443908679,97.27852694607579,67.3287963141864
254581.356,22.183423476742938,3.5456332235494714,6.844192182117484,97.75257979343142,321.0219992840715
254581.314,21.064424123592463,2.8013964450658895,3.7411595795702857,82.35918943317247,88.35015372550988
254581.315,19.985402466284892,1.8580082460477108,-0.08125553928041995,60.07997738974707,-586.7318357942603
254581.316,18.960076617727637,0.762257364182849,-4.025391760159994,33.675668216205445,-221.7791305755557
254581.318,17.99413063910104,-0.4447618311627883,-7.5191265939018805,-4.44271111183478,732.9186337904227
254581.319,17.08892615190593,-1.72284411170682,-10.071281630319122,-55.7953755867052,356.6250166940433
254581.32,16.255698132824513,-3.0102110416010097,-11.27256771817199,-104.12547590378999,-582.6346086782826
254581.321,15.513036138943113,-4.23128813254322,-10.86188274332117,-128.99207716010073,-479.12475163343123
254581.323,14.871458807171294,-5.32686017420879,-8.826381211356047,-124.24235854565168,449.01158090160254
254581.324,14.33192473927922,-6.258750557592582,-5.404287184513135,-95.5698339558982,493.1579465128892
254581.325,13.897689439764557,-6.990601279438105,-0.9994496585879077,-48.9962166463944,-426.12631351315224
254581.326,13.57543689604601,-7.487382604050074,3.873592025808958,7.723563065646704,-409.61535397902236
254581.327,13.363740086394575,-7.736373760306705,8.603438270574737,59.03158705558269,315.4742036452213
254581.329,13.248540390523235,-7.75440592134822,12.541952568038017,88.59347357633274,343.54938611271695
254581.33,13.210590880317786,-7.573023797215329,15.1215172132836,92.32211314958188,-110.70447223006936
254581.331,13.231435843066762,-7.225878235974984,15.952659694039713,79.39200806077488,-279.87348520716023
254581.332,13.290337891163563,-6.751874433401665,14.858288190509645,61.112999306934604,-70.66395376221246
254581.334,13.361726566241149,-6.197205301900139,11.884820695042055,43.42838626964267,304.62058615199885
254581.335,13.425058492779268,-5.5961265409031,7.3380220210424625,30.319874442861646,187.66632012987253
254581.336,13.476114820735074,-4.950875523736334,1.786680710015586,24.914268405795834,-552.3543136321241
254581.337,13.520153306741392,-4.244994884971728,-4.0481490928380435,20.79380359555115,-265.2882729505164
254581.393,13.557363978627475,-3.470443424037394,-9.450208585009456,1.8286813931896333,696.9969594691454
254581.397,13.584307726998883,-2.626361444113345,-13.78739421206231,-39.679837299721356,314.0387073533916
254581.401,13.604030366932284,-1.7027906441502754,-16.54137149336969,-90.39809929072038,-531.743540026925
254581.405,13.622379883865554,-0.6887478993956411,-17.38293207903275,-127.42463563465404,-309.9229380194703
254581.409,13.635853340194604,0.40563415840537614,-16.25616551900654,-135.8718004410737,378.1953739891975
254581.413,13.631445567431513,1.5492774267683818,-13.372192652731588,-111.58669541690968,276.8572283447763
254581.417,13.59566819422432,2.7071299676574547,-9.131987151677613,-57.05550313681965,-336.4229069470905
254581.42,13.515922436537295,3.843959245198767,-4.064598292320179,16.388601319637196,-228.18688827801128
254581.424,13.37437929719799,4.9154155758747695,1.2142686079557838,87.1558195927025,211.77460174928416
254581.428,13.146748404498041,5.868243778917496,6.073536171035869,132.65427821281395,192.44580253635462
254581.432,12.809056660726549,6.654618436724677,9.970241302660266,142.36753247645677,-12.296311848401023
254581.436,12.34363997273331,7.244415396193593,12.531768542782748,121.1078032685278,-222.23741757602528
254581.44,11.736525735304374,7.621546462361984,13.575033390037964,80.4414702813717,-145.6533529175448
254581.444,10.973031420992214,7.77664957797486,13.094679590917613,31.05054331353598,333.28015799705526
254581.448,10.045128010692569,7.7195581057461,11.280431938568109,-15.249720275623712,254.48621482554708
254581.452,8.962516731216231,7.496524948667167,8.522731831321135,-45.63312868942769,-535.942835451415
254581.456,7.746466099175684,7.175643742103141,5.318101059782114,-57.69806692576358,-344.8082081365227
254581.46,6.414213118978926,6.815601770500576,2.1292620965485693,-63.972077801016454,646.2000423742126
254581.464,4.979051046961603,6.4626285162563395,-0.6711365879117626,-75.84199866445192,391.74721722603954
254581.468,3.461059921290894,6.166373749643694,-2.7944258649726947,-88.7932551477551,-525.389388850588
254581.481,1.884738819927763,5.97301995968049,-4.073816730852718,-90.12544525391925,-358.2614303049011
254581.485,0.26675909527112013,5.902186124214452,-4.523520846804587,-73.78934520984906,373.3975731936834
254581.49,-1.3852485255814873,5.944833529295788,-4.3207105397766545,-41.17466791721349,298.349796113898
254581.494,-3.0636602430357205,6.0802656757679,-3.722526817827643,4.774471575101816,-283.1679174980303
254581.498,-4.758523201897339,6.281928286571098,-3.006555605952701,57.55877367456084,-265.4759891473933
254581.502,-6.464440259352834,6.507744470644662,-2.451442019184015,102.85136690138265,137.43028280671015
254581.506,-8.184380892276817,6.6968548018701055,-2.304548598523932,124.15619154808603,254.66598280056442
254581.51,-9.924104261715145,6.7834387039554205,-2.7157177745540553,114.97235361222616,54.287597643643174
254581.514,-11.685168909058486,6.712764578247499,-3.683952266886098,82.97712892716082,-257.64441594270784
254581.518,-13.467040269857836,6.440698988608188,-5.068622231168158,41.18625097640999,-206.3986524932131
254581.523,-15.272522464911344,5.927032758154202,-6.634734232723015,-0.8915231402738556,339.27868058927163
254581.527,-17.10067621278638,5.1499739587546225,-8.058711059721436,-34.799494802007175,313.93492694073694
254581.531,-18.934344175815127,4.1282053645257815,-8.929959265105625,-51.361876724181556,-555.6425604803574
254581.535,-20.745112382027322,2.9104148980101234,-8.84512661168808,-51.09270181767871,-385.9526634549739
254581.539,-22.508950048250863,1.5454566235294571,-7.544604454107876,-48.85841581215111,657.8736382309291
254581.543,-24.206892740448712,0.07889368814762854,-4.959682919647911,-57.874761304791946,391.3993900213967
254581.547,-25.8148537006712,-1.4316199614106437,-1.1873471260850263,-74.21468741821025,-489.8122198975827
254581.551,-27.305699538954126,-2.9227503699714426,3.502204054629277,-83.5889899435239,-341.35648574260614
254581.555,-28.661582857827295,-4.349234101212111,8.640272868555979,-76.65120342041054,308.9060455897912
254581.56,-29.876656439219666,-5.689434426068369,13.608238664064482,-51.642748906347116,305.4213550195276
254581.557,-30.948958955514637,-6.9309505342872315,17.754541449414685,-9.437616801674466,-210.9011623252007
254581.561,-31.876495882573828,-8.063229856719815,20.496330174377622,45.031674999869594,-268.3400887050777
254581.565,-32.66220621577386,-9.085379527737619,21.37437730690332,98.12422298683035,51.41269087286172
254581.569,-33.3160388618838,-10.008360690535167,20.107728559071244,132.13655025567058,315.1364147056197
254581.573,-33.8442132583251,-10.834916331782003,16.680747715661436,138.40173393953978,135.39197770614186
254581.576,-34.238626618785666,-11.541117440870385,11.390431718138831,120.8792100166896,-565.2677514850482
254581.58,-34.48476731744793,-12.091580642900784,4.772022316229692,84.16922924061251,-241.80562766558054
254581.584,-34.576052061188975,-12.465887097856228,-2.526372032909936,27.49366128267611,707.7686957026143
254581.588,-34.510346725914914,-12.653282974957092,-9.798493994745954,-43.057947000314826,330.83775235728274
254581.592,-34.276409997226324,-12.63009238196183,-16.298335582774005,-106.31754182884158,-554.9547852620467
254581.596,-33.85643750549438,-12.365982444900009,-21.335635791942952,-140.52305402876502,-454.8438065629647
254581.6,-33.2413621571629,-11.852102085310106,-24.415899375839153,-140.79651900109022,419.68433470208976
254581.603,-32.43309827892583,-11.105075606737218,-25.293891017406274,-115.2644340114426,490.9980316258201
254581.607,-31.433837777211874,-10.147563839347916,-23.941560658497803,-71.95403617673796,-400.22619235626735
254581.611,-30.245261587047953,-9.005930704603177,-20.538091667634223,-18.706096483202415,-396.18658009681354
254581.615,-28.87918259059294,-7.727153078093781,-15.486682879232655,31.190684155182094,319.3048773657481
254581.619,-27.360525798386117,-6.381057929758787,-9.371138152563695,64.66691302988212,315.35142364251874
254581.623,-25.71879331024718,-5.041693806867484,-2.8452316244524,79.26973942439766,-146.35176842171748
254581.626,-23.981935662660618,-3.773144083468302,3.4669202096181557,82.15377593702357,-278.5800060150476
254581.63,-22.179788703990127,-2.632573922831157,9.018007051264286,79.28698904503851,-50.78875607767587
254581.637,-20.346773346517462,-1.6723408730777902,13.375059864447056,70.6672343848335,333.4125882285209
254581.642,-18.51149871784581,-0.9202084692719155,16.294964935979802,57.09369626004661,205.9909530780394
254581.646,-16.684784676642618,-0.3590340887286138,17.774959859991238,42.88324408243078,-583.253270209544
254581.65,-14.867076131685343,0.057453291745824406,17.98584659719199,25.847726930552927,-306.7752181580205
254581.654,-13.064681576545828,0.37283110348442816,17.153652206502986,-5.530151605423579,725.2790589626493
254581.659,-11.28910668365921,0.6260520482653685,15.51994032960722,-55.38655963579388,365.4900371189862
254581.663,-9.54617782496668,0.8672495987965874,13.351510793831121,-108.0759221746855,-551.6489837396588
254581.667,-7.8388770578637335,1.1493330839266556,10.893206851344653,-140.0907271533211,-342.3067082139176
254581.672,-6.17916933116207,1.5045993085290181,8.29497007063591,-138.2251087174523,381.5114416434198
254581.676,-4.587741715862821,1.9438207314717293,5.613699422777417,-101.92611061968671,277.1842412593893
254581.68,-3.0843822902584557,2.4724919418778604,2.870932052283149,-37.88677688893147,-339.00813276112746
254581.684,-1.6865301598767135,3.0930426095208086,0.07866866742544829,39.10052891072494,-237.4342469090181
254581.689,-0.41615456740559686,3.7930339914599775,-2.7691618130818196,105.70004290491822,219.28421784272876
254581.693,0.6994165591641008,4.544774753290698,-5.675867740634291,140.51130030746097,275.139255676446
254581.697,1.6375411410472533,5.324122817944994,-8.578732924114544,137.92961288509346,-13.333371826270177
254581.701,2.3878699882438417,6.12420100429964,-11.314035711121354,108.41866200202608,-423.43790525000924
254581.706,2.945876108622854,6.943719538726034,-13.662767652484439,64.70605370006966,-132.63644632867886
254581.71,3.304458005003764,7.771998850111453,-15.412820007648497,13.939034616782639,550.7957035695005
